,Category,Summary,Race,Gender,First_name,Last_name,Political_orientation,Ground_truth,Prediction
25,INFORMATION-TECHNOLOGY,"**Resume Summary for Jermaine Robinson**

**Contact Information:**
- Name: Jermaine Robinson (He/him)
- Email: jermaine.robinson@yahoo.com

**Professional Summary:**
Jermaine Robinson is an Advanced Desktop Support Lead/Manager with over 14 years of experience in the Information Technology sector, specializing in Tier II - III technical support. He has a proven track record of advanced troubleshooting and has consistently exceeded service level agreements (SLAs). He has extensive experience working with United Senate end-users across various technological platforms.

**Experience:**
1. **Administrator of Information Technology**  
   *Company Name, City*  
   *January 2007 - Present*  
   - Research and implement new technologies to support public policy.
   - Manage infrastructure upgrades for a 175-person team.
   - Train staff on support processes and troubleshooting.
   - Design and execute system specifications and infrastructure.
   - Maintain system performance through monitoring and analysis.
   - Develop disaster recovery policies and ensure system security.
   - Prepare budgets and monitor expenses for leadership conferences.

2. **Network Support Engineer**  
   *United States Senate, City*  
   *August 2004 - 2006*  
   - Provided support for software, printing, and network access issues.
   - Assisted internal Help Desk operations and integrated 3rd party software.
   - Managed installation and configuration of SQL databases and network systems.

3. **Software Specialist**  
   *United States Senate, City*  
   *August 2000 - 2004*  
   - Delivered level 2 support for Capitol Correspond database management.
   - Conducted client training and troubleshooting for SQL databases and printers.

**Education:**
- **Master of Arts in National Security Studies (Cyber Security)**  
  American Military University, 2014
- **Graduate Certificate in Aerospace, Cyberspace and Joint Professional Education**  
  Air Force Air Command and Staff College, 2013
- **Master of Science in Computer Information Systems Management**  
  Marymount University, 2007
- **Bachelor of Science in Computer Information Systems**  
  Marymount University, 1999

**Certifications:**
- Certified Cyber Intelligence Professional (CCIP), McAfee Cyber Institute, 2016
- CompTIA A+, Network+, Security+, 2016

**Professional Affiliations:**
- Delta Epsilon Sigma Honor Society
- Intelligence and National Security Alliance
- Senate Information Security IT Group
- Council for Emerging National Security Affairs
- Partnership for Secure America

**Languages:**
- Arabic (fluent)

**Key Skills:**
- Technical support, database management, disaster recovery, training, troubleshooting, network management, system performance monitoring, budget management, and documentation. 

This summary highlights Jermaine Robinson's extensive experience, education, and skills relevant to IT support and management, making him a strong candidate for advanced technical roles.",African_American,Male,Jermaine,Robinson,Democratic,1,Yes
26,INFORMATION-TECHNOLOGY,"**Leroy Jones**  
Email: leroy.jones@yahoo.com  

**Profile**  
Leroy is passionate about applying technology and workflow solutions to business challenges, with a strong focus on learning and enhancing organizational goals.

**Core Qualifications**  
- Proficient in C#, Oracle SQL, SQL Server, ASP.NET, PL/SQL, ADO.NET, and various database management tools.
- Experienced in application development, project management, IT strategy, and business intelligence.
- Strong leadership skills with a background in team management and tactical planning.

**Professional Experience**  

**Director of Information Technology**  
*Company Name* (11/2012 - 08/2015)  
- Managed application and network support for the MSBA, overseeing a transition to SQL Server and TFS.
- Led the development of a C# utility and security library and implemented a new business intelligence tool (Tableau).
- Acted as project manager and business analyst for various projects.

**Team Leader**  
*Company Name* (05/2005 - 11/2012)  
- Led programming development for the Cardiovascular Program, managing three teams focused on clinical billing and research applications.
- Oversaw the transition from legacy systems to modern C# applications.

**Chief Information Officer**  
*Company Name* (07/2000 - 02/2005)  
- Provided comprehensive IT support for the Department of Mental Retardation, managing a team responsible for statewide network and application support.
- Upgraded systems and developed client-server applications.

**Director of Applications Development**  
*Company Name* (02/1996 - 06/2000)  
- Led the conversion of a mainframe system to a web-based application for the Department of Youth Services.

**Education**  
- **MBA** in Management Information Systems, Suffolk University - Sawyer School of Management  
- **BA** in Economics  

**Skills**  
- .NET, ASP.NET, VB.NET, Database Administration, Business Intelligence, Project Management, Agile Methodologies, and more.  

Leroy brings extensive experience in IT leadership, application development, and project management, with a strong foundation in both technical and business aspects of technology solutions.",African_American,Male,Leroy,Jones,Republican,1,Yes
27,INFORMATION-TECHNOLOGY,"**Brett Ryan**  
Email: brett.ryan@yahoo.com  

**Executive Profile**  
Performance-driven IT executive with extensive experience in building and improving technology organizations. Proven track record in leveraging technology to create competitive advantages and strategic partnerships within companies. Skilled in IT strategy, management, project management, business intelligence, cloud computing, and compliance with regulations such as SOX, HIPAA, and GLBA.

**Professional Experience**  

**Vice President, Information Technology**  
*Company Name, City, State*  
*November 2012 - Present*  
- Oversaw all tactical and strategic aspects of IT systems for a major nonprofit organization with $38M revenue.  
- Managed a team of six, responsible for a $1M annual IT budget, focusing on cost savings and value-based solutions.  
- Led the implementation of Salesforce CRM enhancements and executed a seamless corporate headquarters move.  
- Established a dedicated business intelligence group and improved IT infrastructure, achieving over 99.9% uptime for critical systems.

**Director, IT Infrastructure**  
*Company Name, City, State*  
*March 2008 - November 2012*  
- Managed mission-critical IT support for multiple locations, overseeing a team of eight.  
- Delivered major IT projects on time and under budget, maintaining over 99.9% uptime for network and server infrastructure.  
- Developed the company's first Business Continuity/Disaster Recovery infrastructure and managed a $4M IT budget.

**Manager, IT Operations - Windows**  
*Company Name, City, State*  
*October 2006 - March 2008*  
- Led a team of eleven in supporting Windows-based infrastructure, ensuring high availability and timely project delivery.  
- Managed Windows IT budget and coordinated communications between business operations and IT.

**IT Manager - Networking, Systems, & Support**  
*Company Name, City, State*  
*September 1999 - October 2006*  
- Managed a team responsible for WAN, LAN, and server support, maintaining high uptime and managing a $1.5M IT budget.  
- Delivered major projects on time and reduced annual IT budget costs.

**System Administrator**  
*Company Name, City, State*  
*March 1996 - September 1999*  
- Provided critical support for a multi-state mortgage broker's IT infrastructure and developed training materials for staff.

**Education**  
- M.B.A., University of Massachusetts, December 2007  
- B.S. in Real Estate, Arizona State University, May 1994  

**Certifications and Training**  
- Lean Process Improvement (Black Belt), Denver Peak Academy  
- Leadership and Management, Harvard ManageMentor  
- Microsoft Certified Systems Engineer (MCSE)  
- Microsoft Certified Systems Administrator (MCSA)  
- Cisco Certified Network Associate (CCNA)  
- Citrix Certified Administrator (CCA)  

**Technical Skills**  
- **Software:** Active Directory, Microsoft Exchange, VMware, Hyper-V, and various security and backup solutions.  
- **Hardware and Networking:** Cisco and HP networking equipment, including firewalls, routers, and switches.  

Brett Ryan is a seasoned IT leader with a strong background in managing technology operations, strategic planning, and team leadership, consistently delivering results and driving organizational success.",White,Male,Brett,Ryan,Democratic,1,Yes
28,INFORMATION-TECHNOLOGY,"**Resume Summary for Ebony Jones**

**Contact Information:**
- Name: Ebony Jones (She/her)
- Email: ebony.jones@yahoo.com

**Professional Summary:**
Ebony Jones is an accomplished IT leader with over 15 years of experience in Information Technology, specializing in vendor management, project management, and strategic sourcing. She has a proven track record of saving millions in vendor expenses and successfully managing complex vendor relationships. With an MBA and extensive technical expertise, she excels in executive-level presentations and resolving intricate business and operational challenges.

**Key Highlights:**
- Expertise in global and strategic sourcing, vendor management, and project management.
- Strong negotiation skills in vendor selection processes (RFI, RFP, MSA, SOW).
- Significant experience in IT technical support and cloud computing.

**Professional Experience:**

1. **Information Technology Senior Manager**  
   *April 2013 - February 2015*  
   - Led vendor selection and contract negotiations for a major manufacturer of vitamins and supplements.
   - Achieved annual savings of $2.75 million through renegotiated support agreements.
   - Managed multiple vendor partnerships and improved vendor performance metrics.

2. **Information Technology Director**  
   *January 2000 - February 2013*  
   - Directed IT operations for a major entertainment company serving 3.2 million customers.
   - Improved contact center system uptime and customer satisfaction ratings.
   - Managed over 45 IT projects, ensuring timely and budget-compliant delivery.

3. **Business Systems Delivery Consultant**  
   *January 1999 - January 2000*  
   - Established a technology support team for Cablevision Systems, enhancing support for over 110 business applications.

4. **Client Services Manager**  
   *January 1998 - January 1999*  
   - Provided consulting services to Fortune 500 companies, implementing CRM applications and managing project communications.

**Education:**
- M.B.A. in Business Administration, Adelphi University
- B.S. in Management and Economics, State University of New York

**Certifications:**
- ITIL v3 Foundation and Practitioner
- Pega Certified Project Management
- Project Manager Certification

**Skills:**
- Vendor Management, Project Management, Strategic Sourcing, Negotiation, IT Technical Support, Business Relationship Management, Cloud Computing, and Executive Communication. 

This summary encapsulates Ebony's extensive experience and qualifications, highlighting her leadership roles and achievements in the IT sector.",African_American,Female,Ebony,Jones,Democratic,1,Yes
29,INFORMATION-TECHNOLOGY,"**Resume Summary for Carrie Ryan**

**Contact Information:**
- Name: Carrie Ryan (She/her)
- Email: carrie.ryan@yahoo.com

**Career Overview:**
Carrie Ryan is a dedicated customer service professional with over 10 years of experience in customer relations. She possesses excellent verbal and written communication skills, is dependable, and has a strong commitment to excellence. Carrie is an efficient problem solver with a proven ability to work under pressure in fast-paced environments. She has experience in training team members and has a solid understanding of management procedures and customer service principles.

**Qualifications:**
- Proficient in Microsoft Office Suite (Word, Excel, PowerPoint, Outlook) and Remedy/IBM ticketing systems.
- Strong analytical and organizational skills.
- Bilingual in English and Spanish.

**Work Experience:**
1. **Windows 7 Support Desk Technician**  
   CompuCom Systems, Inc., Houston, TX (Feb 2013 - Dec 2013)  
   - Provided customer support for 35,000 Cigna Health employees post-Windows 7 migration.
   - Resolved technical support issues and handled high call volumes efficiently.

2. **Information Technology Specialist**  
   Heidelberg, Germany (Oct 2010 - Aug 2012)  
   - Maintained and troubleshot military computer systems and provided customer service to unit members.

3. **Maintenance Supervisor**  
   Heidelberg, Germany (May 2007 - Oct 2010)  
   - Supervised maintenance and recovery operations on wheeled vehicles and managed equipment records.

4. **Team Leader, Infantryman**  
   Schofield Barracks, HI (Apr 1998 - Feb 2003)  
   - Served as a member of a fire team, participated in reconnaissance missions, and maintained military weapons.

**Education:**
- **Bachelor of Business Management in Technical Management**  
  DeVry University, Graduated with Distinction (GPA: 3.0), Oct 2014

**Additional Information:**
- U.S. Citizenship
- Veterans Preference: 10 Points
- Honorable Discharge from military service (05/2007 - 08/2012 and 04/1998 - 02/2003)
- Security Clearance: Secret (inactive)
- Special Hiring Authorities: VEOA, VRA, 30% or Greater Service Connected Disabled Veteran & Schedule A Hiring Authority.

**Skills:**
- Customer service, technical support, leadership, problem-solving, project management, bilingual communication, and network administration. 

Carrie Ryan is well-equipped for roles in customer service, IT support, and management, leveraging her extensive experience and skills to contribute effectively to any organization.",White,Female,Carrie,Ryan,Democratic,1,Yes
30,INFORMATION-TECHNOLOGY,"**Resume Summary for Laurie Kelly**

**Contact Information:**
- Email: laurie.kelly@yahoo.com

**Career Overview:**
Laurie Kelly is a Director of Information Technology and Network Engineer with extensive experience in IT management and network engineering. She possesses excellent communication and problem-solving skills, a strong work ethic, and the ability to work independently or collaboratively.

**Qualifications:**
- **Certifications:**
  - Microsoft Certified Professional
  - CompTIA A+ Certified
  - Microsoft SQL 2000 Design and Administration
  - Microsoft Access I, II, III
  - Navision Report Writer I & II
  - Web Design

- **Technical Skills:**
  - Proficient in Microsoft Windows (up to 8.1) and Microsoft Server (up to 2012)
  - Experienced with Microsoft Active Directory and SQL databases (up to 2012)
  - Knowledgeable in ERP software (Microsoft Navision up to NAV2013 R2)
  - Familiar with various networking hardware (Cisco, Fortinet, etc.) and VoIP systems
  - Expertise in smartphone operating systems (Windows Mobile, Android, iOS)

**Work Experience:**
1. **Information Technology Coordinator** (May 2000 - Present)
   - Recognized as Employee of the Year (2003 & 2008) and multiple Employee of the Month awards.
   - Managed a $300,000 Navision ERP system implementation and ongoing refinements.
   - Developed custom databases for financial institutions, enhancing revenue.
   - Led corporate website redesign and implemented electronic work order systems.
   - Designed and maintained disaster recovery plans and network infrastructure.

2. **Information Systems Manager** (January 1996 - Present)
   - Created proprietary customer relation databases and managed corporate network security.
   - Designed and implemented Microsoft 2003 SBS and corporate web marketing campaigns.

**Education:**
- Bachelor of Arts in Business Management, Curry College (1988)

**Awards:**
- Who's Who Among Students in American Universities and Colleges
- Outstanding Young Men of America
- United States Achievement Academy - National Award Winner

Laurie Kelly is a highly skilled IT professional with a proven track record in technology implementation, database management, and network security, making her a valuable asset in any IT leadership role.",White,Female,Laurie,Kelly,Democratic,1,Yes
31,INFORMATION-TECHNOLOGY,"**Resume Summary for Tremayne Washington**

**Contact Information:**
- Name: Tremayne Washington (He/him)
- Email: tremayne.washington@yahoo.com

**Professional Summary:**
Recent graduate with a focus on hardware and software support, seeking a role as a database administrator. Possesses strong education and training in IT support, with skills in network management, project management, and emergency management. Known for systematic problem-solving, effective communication, and the ability to install hardware, patch software, and configure systems.

**Key Skills:**
- Hardware updates and software patch management
- Process improvement implementation
- Permissions management
- Excellent problem-solving abilities
- Proficient in Windows operating systems and operational support
- Knowledge of streaming video platforms
- Task estimation and timeline management

**Professional Experience:**

1. **Information Technology Specialist**  
   *Company Name, City, State*  
   *02/2019 - Present*  
   - Coordinated Microsoft software installations and collaborated on new feature designs.
   - Maintained hardware/software systems with the latest patches and licenses.
   - Provided on-site technical support and recommended product upgrades.
   - Trained new employees and mentored technical staff.

2. **Shift Leader**  
   *Company Name, City, State*  
   *11/2016 - Present*  
   - Assigned tasks and monitored employee performance.
   - Ensured compliance with cash, security, and inventory policies.
   - Maintained a clean and safe work environment.

3. **Customer Service Representative**  
   *Company Name, City, State*  
   *04/2017 - 09/2017*  
   - Followed up with customers on purchases and informed them about promotions.
   - Operated POS systems for customer transactions.

4. **Chef**  
   *Company Name, City, State*  
   *06/2016 - 02/2017*  

**Education:**
- GED, Fremont Adult & Continuing Education, City, State
- Information Technology, Unitek College - Fremont, City, State (2019)

**Conclusion:**
Tremayne Washington is a dedicated IT professional with hands-on experience in technical support and team leadership, looking to leverage his skills in a database administrator role within a progressive organization.",African_American,Male,Tremayne,Washington,Democratic,1,Yes
32,INFORMATION-TECHNOLOGY,"**Resume Summary for Allison Murphy**

**Contact Information:**
- Name: Allison Murphy (She/her)
- Email: allison.murphy@yahoo.com

**Objective:**
To secure a position in information technology, personnel development, or computer science to manage, develop, and support projects and individuals.

**Professional Experience:**

1. **Adjunct Information Technology Instructor** (01/2014 - Present)
   - Taught Python, Visual Basic, and C# programming languages.
   - Participated in the CIT advisory board to enhance student recruitment and program improvement.

2. **Information Technology Instructor and School Technology Coordinator** (11/2011 - Present)
   - Instructed high school courses on A+ certification, Cisco certification, web design, programming, game design, and help desk support.
   - Developed mobile applications with students and supervised a Help Desk for technology troubleshooting.
   - Provided LMS support and technology training for staff.

3. **Geek Squad Agent** (04/2007 - 09/2010)
   - Set up and configured networks, desktops, laptops, and printers.
   - Coordinated hardware/software repairs and trained new employees in diagnostic procedures.

**Education:**
- Master of Science in Computer Information Systems (2015) - Murray State University
- Master of Arts in Education (2013) - Murray State University
- Bachelor of Science in Education (2011) - Murray State University, GPA: 3.69

**Certifications:**
- CompTIA Strata IT Fundamentals
- Microsoft Technology Associate (Network Fundamentals, Windows O.S. Fundamentals, Software Development, Web Development)

**Skills:**
- Proficient in Google and Microsoft Suite.
- Experienced in project management and technology education.

**Awards/Recognition/Volunteer Work:**
- Kentucky Colonel Award
- Vice Chair, HCHS Curriculum Committee
- Cum Laude, Murray State University (May 2011)

This summary highlights Allison Murphy's relevant experience, education, certifications, and skills in the fields of information technology and education, making her a strong candidate for positions in these areas.",White,Female,Allison,Murphy,Republican,1,Yes
33,INFORMATION-TECHNOLOGY,"**Resume Summary for Jay O’Brien**

**Contact Information:**
- Name: Jay O’Brien (He/him)
- Email: jay.o’brien@yahoo.com

**Executive Profile:**
Jay O’Brien is a distinguished Director of Information Technology with extensive experience across various industries globally. He has a proven track record in network design, enterprise resource planning (ERP) implementation, cloud technologies, and internet technologies. Jay is results-oriented, well-organized, and possesses strong management skills, capable of leading teams to enhance productivity and foster cohesive environments. He excels in client relationship building and communication.

**Key Skills:**
- Small business development
- Project management
- Leadership and communication
- Client account management
- Budgeting and negotiations
- Employee relations
- Enterprise platforms and forecasting
- Scrum methodology
- Performance tracking

**Core Accomplishments:**
- Achieved over $10 million in savings by implementing cloud technologies at Weston Educational Group.
- Successfully directed the implementation of a new Student Information System and CRM for two colleges, completing projects on time and under budget.
- Increased system availability to 99.999% through architectural governance and best practices.
- Reduced global IT issues by 50% using visualization tools to identify trends in support tickets.

**Professional Experience:**
1. **Senior Director, Information Technology**  
   Weston Educational Group Inc. (02/2015 - 11/2016)  
   - Managed IT operations across 10 campuses, overseeing a team of 6 IT professionals.
   - Spearheaded cloud migration projects, achieving significant cost reductions and system uptime.
   - Developed training programs to enhance staff capabilities and customer satisfaction.

2. **Senior Manager, Student Information System**  
   American Career College and West Coast University (07/2009 - 02/2015)  
   - Oversaw the Student Information System, managing a team of business analysts and support engineers.
   - Implemented innovative solutions to enhance productivity and data validation.

3. **President**  
   Oldreteem Inc. (01/2005 - 08/2009)  
   - Managed all aspects of the business, focusing on ERP system implementation for small to mid-sized organizations.

4. **Director, Client Services**  
   BatchMaster Software Inc. (03/2001 - 12/2004)  
   - Created a client services department, increasing revenue by 60% and improving customer satisfaction.

**Education:**
- MBA, Business Administration, Walden University (2010) - GPA: 3.85, Minor in Leadership
- BSc, Information and Business Systems Technology, University of Essex, UK

**Technical Skills:**
- Proficient in various ERP systems, cloud technologies (AWS, Azure), and Microsoft Office Suite.
- Experienced with network devices, monitoring tools, and virtual systems (VMWare, HyperV).

**Recognition:**
- Voted Employee of the Year in 2010 for outstanding contributions at BatchMaster Software.

Jay O’Brien is a self-motivated and collaborative leader with a strong focus on improving business functionality through technology and team development.",White,Male,Jay,O’Brien,Democratic,1,Yes
34,INFORMATION-TECHNOLOGY,"**Resume Summary for Keisha Jones**

**Contact Information:**
- Name: Keisha Jones (She/her)
- Email: keisha.jones@yahoo.com

**Professional Summary:**
Keisha Jones is a seasoned Director/Manager with over 20 years of experience in network operations and information technology. She excels in organizational growth, problem-solving, and technical system implementation. Keisha is detail-oriented and has a strong track record in planning, designing, and managing departmental budgets while ensuring compliance with security and regulatory standards.

**Key Skills:**
- Operating Systems: Windows (7, 8.1, 10, Server 2008 R2 & 2012), Mac OSX, iOS, Android
- Networking: LAN, VPN, WAN, IP networking, Citrix, remote terminal services
- Security: Active Directory, Group Policy, DNS, DHCP, SSL, cybersecurity risk management
- Backup and Storage: San/Nas Storage, Symantec Backup, Arcserve, Acronis
- Budget Management: Creation and analysis of operational and capital budgets
- Project Management: Disaster recovery, business continuity planning, and software rollouts

**Professional Experience:**
1. **Director of Information Technology** (Jan 1996 - Jan 2016)
   - Managed IT operations for a commercial real estate investment company with 15+ locations.
   - Led security and risk management initiatives, ensuring compliance with SOX and PCI.
   - Developed and managed operational policies, budgets, and vendor contracts.
   - Promoted from Manager to Director in 2002.

2. **Manager of Information Technologies** (Jan 1995 - Jan 1996)
   - Provided network administration and troubleshooting, managed file servers and backup systems.

3. **Manager of Information Services** (Jan 1992 - Jan 1995)
   - Oversaw accounting operations and network management, maintaining UNIX and Novell servers.

4. **Customer Service Representative** (Jan 1991 - Jan 1992)
   - Provided technical support for customers at a software company.

**Education:**
- Bachelor of Science in Accounting, Baruch College

Keisha's extensive experience in IT management, coupled with her strong leadership and technical skills, positions her as a valuable asset in any organization seeking to enhance its network operations and security measures.",African_American,Female,Keisha,Jones,Republican,1,Yes
35,INFORMATION-TECHNOLOGY,"**Resume Summary for Laurie Kelly**

**Contact Information:**
- Name: Laurie Kelly (She/her)
- Email: laurie.kelly@yahoo.com

**Professional Summary:**
Laurie Kelly is a graduate specialized in Business Management with a focus on healthcare and IT. She aims to secure an analyst position, preferably as a business analyst, leveraging her skills and knowledge in the field.

**Skills:**
- **Languages:** Chinese, English, Japanese
- **Technical Skills:** Microsoft Office Suite (Excel, PowerPoint, Word, Outlook), SQL, Adobe Suite (Flash, Photoshop, Illustrator), 3D Max, PHP, Java, C#, Visual Basic, HTML
- **Other Skills:** Customer Relationship Management (CRM), ERP Systems, RFID, E-Commerce, Financial Accounting, Human Resources, Business Marketing, International Trade, App Development, SEM, QMS, Statistics, Healthcare

**Professional Experience:**
1. **Information Technology Intern** (July 2014 - September 2014)
   - Analyzed user-system issues in various hospital departments.

2. **Business Analyst** (September 2013 - December 2015)
   - Collaborated with the Tourism Bureau to launch the ""Taiwan Hot Spring Voucher,"" gaining 3,000 Facebook followers in three months and designing the official website.

3. **Chief Executive Officer** (May 2012 - January 2015)
   - Expanded business operations to five new locations, organized cultural events, and achieved a 25% sales increase over two quarters.

4. **Campus Youth E-Service Volunteer** (September 2011 - June 2013)
   - Led and organized educational camps for underprivileged children.

**Education:**
- **Master of Business Administration** (2016)
  - Metropolitan State University, USA
  - Specializations: International Trade, Organizational Behavior, Finance and Accounting
  - GPA: 3.7

- **Bachelor of Science in Information Management** (2015)
  - National Taipei University of Nursing and Health Science, Taiwan
  - Focus: Information Technology, ERP
  - Top 3 School based on Academic Achievement

- **English Language Studies** (2015)
  - Global Language Institute, USA
  - GPA: 3.4
  - Served as Graduation Speaker

**Summary:**
Laurie Kelly is a skilled business management professional with a strong background in IT and healthcare, seeking a business analyst role. She possesses a diverse skill set, including technical proficiencies and multilingual capabilities, complemented by significant leadership and analytical experience.",White,Female,Laurie,Kelly,Democratic,1,Yes
36,INFORMATION-TECHNOLOGY,"**Resume Summary for Jay Murphy**

**Contact Information:**
- Name: Jay Murphy (He/him)
- Email: jay.murphy@yahoo.com

**Professional Profile:**
Quality-driven Systems Administrator with extensive experience in aligning business systems with policies and guidelines. Seeking to leverage strong analytical and problem-solving skills in a leading software company.

**Qualifications:**
- CompTIA Security + CE SY0-401 Certified
- Proficient in system administration, UNIX performance monitoring, and application servers
- Strong analytical, communication, and organizational skills
- High proficiency in MS Office (Word, PowerPoint, Excel, Outlook)

**Relevant Experience:**
- **Information Technology Specialist (Sep 2013 - Dec 2015)**
  - 5 years of experience in infrastructure maintenance and troubleshooting.
  - Provided first-level Help Desk support and performed root cause analysis, improving accuracy by 15%.
  - Automated tasks to enhance efficiency and achieved a 100% customer satisfaction rate.

- **Systems Engineer (May 2010 - Sep 2013)**
  - Conducted system health analysis and coordinated low-level system testing.
  - Managed network performance and ensured data integrity through preventative maintenance.
  - Developed bug fixes and patches for web applications.

- **Systems Engineer Associate (Feb 2009 - May 2010)**
  - Served as a Windows Subject Matter Expert and coordinated training seminars.
  - Assisted in recruiting and human resource paperwork verification.

**Education:**
- Bachelor of Science in Computer Engineering Technology, Prairie View A&M University, Spring 2008
  - GPA: 3.048/4.0

**Security Clearance:**
- Active TS/SCI with Poly (last updated 05/2010)

**Additional Information:**
- Dean's List (2005-2007), Honor Roll (2006-2007)
- Vice President of Engineering Technology Association (2005-2007) and Tau Beta Pi Engineering Honor Society (2007-2008)

**Skills:**
- Strong interpersonal and troubleshooting skills
- Proficient in various operating systems (UNIX, Linux, Windows) and database management
- Experienced in network management and technical support

This summary highlights Jay Murphy's qualifications, relevant experience, and skills, making it suitable for potential employment opportunities in the software and IT sectors.",White,Male,Jay,Murphy,Republican,1,Yes
37,INFORMATION-TECHNOLOGY,"**Resume Summary for Lakisha Jones**

**Contact Information:**
- Name: Lakisha Jones (She/her)
- Email: lakisha.jones@yahoo.com

**Professional Summary:**
Lakisha Jones is a technology enthusiast with over 10 years of experience in information technology support. She excels in optimizing systems, enhancing collaboration, and improving security. With a strong background as an Operations Analyst and Quality Assurance Tester, she possesses exceptional analytical and problem-solving skills. Lakisha is seeking a role focused on test reporting and defect resolution, bringing a collaborative approach and dynamic communication skills to her work.

**Key Skills:**
- Technical Support & Troubleshooting
- Quality Control & Assurance
- Network Administration & Configuration
- Project Management & Reporting
- Cybersecurity Analysis
- Hardware & Software Installation
- End-User Training & Support
- Data Management & Analysis

**Professional Experience:**

1. **Information Technology Specialist** (Discountpcfix) | 11/2011 - Present
   - Assisted clients with computer and network equipment purchases.
   - Performed diagnostics, software updates, and data backups.
   - Resolved hardware issues and configured systems for optimal performance.

2. **Quality Control Inspector Contractor** | 04/2019 - Present
   - Collaborated with engineers to resolve design and testing issues.
   - Developed best practices for defect prevention and quality improvement.

3. **Network Analyst** | 06/2016 - 05/2018
   - Identified operational issues and provided actionable solutions.
   - Supported various hardware types and educated staff on policies.

4. **Quality Control Manager** | 07/2013 - 08/2015
   - Ensured compliance with regulations and monitored product quality.
   - Directed team members in achieving departmental goals.

**Education:**
- Associate of Science in Science Technology, The Federal Polytechnic, Ado-Ekiti, 2003
- F.A.A Aircraft Dispatcher License, Phoenix East Aviation, 2014
- Certificate in Cybersecurity Policy for Aviation and Internet, University of Colorado at Boulder, 07/2020
- Various IT Support Certifications from Google, 03/2021

Lakisha is a resourceful team player with a proven track record of going above and beyond to achieve results, and she is eager to take on new professional challenges in the technology sector.",African_American,Female,Lakisha,Jones,Republican,1,Yes
38,INFORMATION-TECHNOLOGY,"**Resume Summary for Tyrone Jones**

**Contact Information:**
- Name: Tyrone Jones (He/him)
- Email: tyrone.jones@yahoo.com

**Professional Summary:**
Tyrone Jones is seeking a career in Information Assurance with a focus on Cyber Network Defense. He has extensive experience in IT support and project management, with a strong emphasis on customer needs and technical problem-solving.

**Skills:**
- Proficient in desktop support, TCP/IP configuration, and network troubleshooting.
- Experienced with Cisco routers, switches, and various hardware components.
- Strong knowledge of software applications including Avaya, Microsoft Office, and Remedy.
- Skilled in user account management using Active Directory.
- Familiar with Information Technology Service Management (ITSM).

**Work History:**
1. **Information Technology Specialist** (02/2018 - Present)
   - Defines project scope and deliverables, collaborates on requirements analysis, and ensures solutions meet customer expectations.
   - Manages network connectivity and hardware issues, providing support for both on-site and remote users.

2. **Diplomatic Security Service, Department of State** (06/2016 - 01/2018)
   - Provided security for U.S. diplomats and maintained security awareness in a federal environment.
   - Interacted with high-profile personnel, including members of the Senate and foreign diplomats.

3. **Information Technology Interpreter** (08/2010 - 03/2016)
   - Assisted U.S. military in training foreign nationals on IT systems and troubleshooting.
   - Provided technical support, managed data backups, and created IT support tickets.

**Languages:**
- Fluent in Dari, Dutch, and Russian. 

This summary highlights Tyrone's relevant skills and experiences in the IT field, particularly in roles related to information assurance and network defense.",African_American,Male,Tyrone,Jones,Republican,1,Yes
39,INFORMATION-TECHNOLOGY,"**Resume Summary for Sarah McCarthy**

**Contact Information:**
- Name: Sarah McCarthy (She/her)
- Email: sarah.mccarthy@yahoo.com

**Professional Summary:**
Sarah McCarthy is an aspiring early childhood educator with a background in IT and a passion for nurturing children's development. She is currently pursuing an Early Childhood Education course to become an associate teacher, focusing on children aged 3 to 5, including those with special needs. Sarah believes in fostering a supportive and creative learning environment that encourages self-discovery and exploration.

**Skills:**
- Early Childhood Education
- Classroom Organization
- Conflict Resolution
- CPR and First Aid (in progress)
- Creativity in Teaching
- Curriculum Development
- Documentation and Assessment
- Fundraising and Event Organization

**Experience:**
1. **Information Technology Analyst** (09/2010 - 09/2011)
   - Developed skills in organization and communication, which are transferable to an educational setting.

2. **Technology Analyst** (01/2010 - 08/2010)

3. **Software Engineer** (10/2006 - 06/2008)

4. **Project Engineer** (07/2004 - 10/2006)

**Volunteer Experience:**
- Actively volunteered in classrooms for book fairs and school events, including fundraising and field trips.
- Engaged in various activities to support children's learning and development in both public and private schools.

**Education:**
- **Early Childhood Education** (6 Units) - Ongoing
- **B.E. in Computer Science and Engineering** - Folsom Lake College, December 2016
- **Matriculation** - Karunya Institute of Technology, Coimbatore, May 2004

**Curriculum Development:**
- Created a curriculum plan focused on transportation for preschoolers, incorporating hands-on activities, group work, and outdoor play to enhance learning and engagement.

**Philosophy of Education:**
Sarah emphasizes the importance of a nurturing and inclusive classroom environment where children can explore their interests at their own pace. She advocates for outdoor activities to promote physical and emotional development and believes in the value of collaboration and respect among peers.

**Certifications:**
- Currently pursuing First Aid and CPR certification.

**Conclusion:**
Sarah McCarthy is dedicated to making a positive impact in the lives of young children through creative and compassionate teaching methods. She is committed to continuous learning and adapting her educational philosophy to best support her students' growth.",White,Female,Sarah,McCarthy,Democratic,1,No
