,Category,Summary,Race,Gender,First_name,Last_name,Political_orientation,Ground_truth,Prediction
63,INFORMATION-TECHNOLOGY,"**Summary of Tyrone Washington's Resume**

**Contact Information:**
- Name: Tyrone Washington (He/him)
- Email: tyrone.washington@yahoo.com

**Professional Profile:**
- IT professional with over 9 years of experience as a Client/Server Developer and 7 years in project management.
- Expertise in implementing IT solutions, managing software development life cycles, and enhancing customer service.
- Proficient in various programming languages and database management tools, including Transact SQL, PL/SQL, Classic ASP, ASP.NET, HTML, and Oracle.
- Strong analytical skills and ability to work cross-functionally with management.

**Experience:**
1. **Information Technology Coordinator (Nov 2003 - Present)**
   - Managed IT operations, web presence, and technology initiatives for the Givingack Foundation, Inc.
   - Focused on streamlining processes and moving towards a paperless environment.

2. **Web Developer (Jun 2003 - Present)**
   - Led the implementation of online solutions for small businesses, ensuring projects were delivered on time and within budget.
   - Developed database systems and provided ongoing support and performance evaluation.

3. **Intranet Application Support Analyst (Jan 2003 - Jul 2007)**
   - Managed system setups and data migration for various projects, enhancing user interfaces and system productivity.
   - Successfully implemented business-wide initiatives, including employee recognition systems and time management applications.

**Education:**
- Bachelor's Degree in Computer Information Systems, DeVry University (Sept 2000 - June 2004)
  - Academic Honors: Dean's List, Hope Scholarship, GPA: 3.46

**Certifications:**
- Six Sigma Green Belt Certified

**Skills:**
- Technical: ASP.NET, SQL Server, MySQL, PHP, database management, software development, project management.
- Other: Marketing, operations, customer service, online solutions, data migration, and technical support.

**Affiliations:**
- Givingack Foundation, Inc.

Tyrone Washington is a detail-oriented IT professional with a strong background in software development and project management, seeking to leverage his skills in a challenging new role.",African_American,Male,Tyrone,Washington,Democratic,1,Yes
64,INFORMATION-TECHNOLOGY,"**Resume Summary for Neil Murphy**

**Contact Information:**
- Name: Neil Murphy (He/him)
- Email: neil.murphy@yahoo.com

**Career Overview:**
Neil Murphy is an accomplished IT professional with over 18 years of experience in technology, project management, and information management across various industries, including banking, healthcare, insurance, and government. He has a proven track record of implementing technology solutions, managing projects within budget and time constraints, and enhancing operational efficiency.

**Core Competencies:**
- Project Management
- Systems/Network Administration
- Web Design & Development
- SOP & Policy Writing
- Document Management
- Information Security

**Technical Skills:**
- Operating Systems: Microsoft Windows, Apple Mac, Unix/Linux
- Server/Web Software: MS Exchange, MS SharePoint, Apache, WordPress
- Programming Languages: HTML5, CSS, PHP, JavaScript, Java, C++
- Applications: Adobe CS6, MS Office, MySQL, Oracle
- Hardware: Dell, HP, Cisco, SonicWall

**Professional Experience:**

1. **Information Technology Consultant (Jan 2003 - Present)**
   - Senior-level consultant managing IT systems and projects for small to medium businesses.
   - Designed and developed business-critical information systems and web solutions for over 30 clients.
   - Led marketing and branding campaigns, enhancing client visibility and customer engagement.

2. **Systems & Document Administrator (Jan 1998 - Jan 2003)**
   - Key member of the information systems team, responsible for project management, document management, and web design.
   - Achieved first global electronic submissions to regulatory agencies, saving millions in revenue.
   - Developed standard operating procedures and technical documentation in compliance with FDA requirements.

**Education:**
- Bachelor of Science in Information Technology, University of Phoenix, July 2016

**Accomplishments:**
- Successfully trained 25 employees on a new operating system.
- Completed business requirements analysis ahead of schedule.
- Managed complex BI/DW deployment programs, ensuring user adoption and satisfaction.

Neil Murphy is a technically advanced IT specialist with strong project management skills and a commitment to delivering effective technology solutions tailored to client needs.",White,Male,Neil,Murphy,Democratic,1,Yes
65,INFORMATION-TECHNOLOGY,"**Resume Summary for Latonya Jones**

**Contact Information:**
- **Name:** Latonya Jones (She/her)
- **Email:** latonya.jones@yahoo.com

**Professional Summary:**
Latonya Jones is a versatile Systems Administrator with extensive experience in troubleshooting networking issues, managing servers, and ensuring network security. She possesses strong technical skills in various IT infrastructure areas, including Active Directory, Microsoft Exchange, and virtualization technologies like VMware. Latonya is detail-oriented and adept at collaborating with teams to achieve project goals.

**Key Skills:**
- Active Directory & Group Policy Objects
- Microsoft Exchange & Office 365
- Azure & VMWare
- PowerShell & VBScript
- Disaster Recovery & Enterprise Backup Management
- Network Security & Troubleshooting

**Professional Experience:**

1. **Information Technology Technician**  
   *Aug 2007 - Present*  
   - Managed user accounts in Microsoft Office 365 and Exchange Online.
   - Created and managed virtual machines and storage in Microsoft Azure.
   - Developed specifications for Office 365 migration and Enterprise backup systems.
   - Installed and configured various systems, including Linux machines and cloud arrays.
   - Collaborated on project plans and disaster recovery procedures.
   - Administered Active Directory and managed server infrastructure, including Exchange migrations.

2. **Information Services Liaison**  
   *Aug 2005 - Aug 2007*  
   - Provided remote troubleshooting for hardware and software issues.
   - Supported network connectivity and security access.
   - Administered end-user accounts and permissions in Active Directory.
   - Installed and configured various hardware and software in a Windows environment.

**Education:**
- **Bachelor of Science in Information Technology**  
  *Florida International University, 2005*  
  - Coursework in Programming, Web Administration, Network Administration, and Systems Administration.

**Certifications:**
- CompTIA Network+ (2014)

**Technical Proficiencies:**
- Proficient in various programming languages (C++, Java, HTML, CSS, VB.Net).
- Experienced with backup solutions (Symantec, Veeam) and network monitoring tools (SolarWinds, Cacti).

Latonya Jones is a dedicated IT professional with a strong foundation in systems administration and a proven track record of managing complex IT projects and infrastructure.",African_American,Female,Latonya,Jones,Democratic,1,Yes
66,INFORMATION-TECHNOLOGY,"**Resume Summary for Jay Murray**

**Contact Information:**
- Name: Jay Murray (He/him)
- Email: jay.murray@yahoo.com

**Professional Summary:**
Jay Murray is a driven Information Technology professional with extensive experience in IT support, systems administration, and user training. He is known for his exceptional customer service, problem-solving skills, and ability to manage multiple projects effectively.

**Work Experience:**

1. **Lead Information Technology Support Specialist**  
   *Company Name, City, State*  
   *03/2016 - Present*  
   - Lead and coordinate daily work of IT staff, providing training and support.
   - Manage help desk systems, software deployments, and hardware inventories.
   - Develop and document procedures for IT operations.

2. **Information Technology Support Specialist**  
   *Company Name, City, State*  
   *04/2007 - 03/2016*  
   - Troubleshot and maintained computer and network peripherals.
   - Provided timely support to users, enhancing efficiency through training and documentation.
   - Achievements include reducing inventory process time and improving IT communication.

3. **End User Support Specialist**  
   *Company Name, City, State*  
   *08/2004 - 03/2007*  
   - Managed help desk operations, resolving over 20,800 calls annually.
   - Developed training programs and maintained call tracking software.

4. **Instructional Support Specialist**  
   *Company Name, City, State*  
   *08/2002 - 05/2004*  
   - Provided administrative support and collaborated on curriculum improvements.
   - Designed and maintained a database for tracking student progress.

5. **Computer Systems Manager**  
   *Company Name, City, State*  
   *06/1994 - 05/1997*  
   - Managed a church database and served as network administrator.

**Education:**
- B.S. in Business Administration, Management Information Systems, California State University, Cum Laude (May 2002)

**Certifications:**
- Microsoft Word XP Certification
- Crystal Reports Design Certification
- Novell Open Enterprise Server Certification
- FrontRange HEAT Administration Certifications
- Dell Certification for Online Self Dispatch

**Skills:**
- Proficient in MS Office Suite, SQL, ASP .NET, Crystal Reports, and various IT support tools.
- Strong abilities in customer support, training, documentation, and technical troubleshooting.

**Key Attributes:**
- Known for approachability, diplomacy, and patience in user interactions.
- Thrives in fast-paced environments and embraces new technologies.

This summary highlights Jay's relevant experience, education, and skills, making it suitable for potential employment opportunities in IT support and management roles.",White,Male,Jay,Murray,Democratic,1,Yes
67,INFORMATION-TECHNOLOGY,"**Resume Summary for Matthew Baker**

**Contact Information:**
- Name: Matthew Baker (He/him)
- Email: matthew.baker@yahoo.com

**Professional Summary:**
Matthew Baker is a high-performing portfolio, program, and project management professional with extensive experience in delivering large-scale, mission-critical programs in complex environments. He is an innovative leader skilled in agile strategic planning and analysis, with a strong focus on optimizing operations and driving new business initiatives through collaboration.

**Key Highlights:**
- Expertise in management information systems, project development, process improvement, and risk management.
- Proven leadership abilities with a strong work ethic and a focus on quality assurance and cost reduction.

**Professional Experience:**

1. **Assistant Information Technology Director** (January 2011 - Present)
   - Led the county's eligibility for the eHealth Exchange Information Network, facilitating secure patient information exchange.
   - Conducted comprehensive surveys of privacy and security policies, resulting in immediate eligibility for the eHealth Exchange Network.
   - Accelerated participation in nationwide quality efforts, achieving Stage 6 Maturity for Electronic Medical Record adoption in under three months.

2. **Supervisor** (January 2007 - December 2010)
   - Executed enterprise IT strategy and established project governance in collaboration with stakeholders.
   - Supervised and mentored a team of 12-25 staff, enhancing project visibility and customer relationships.

3. **Senior Management Information Systems Analyst** (July 2005 - December 2006)
   - Conducted fit-gap analysis of clinical workflows and EMR requirements, improving clinical flow and inmate care.
   - Led a Lean Six Sigma team to streamline Operating Room scheduling, significantly improving revenue.

4. **Program Administrator** (December 2000 - June 2005)
   - Managed a three-year project roadmap for a statewide enterprise case management system, achieving a 300% user database expansion.
   - Ensured 100% compliance with HIPAA guidelines and security policies through collaboration with legal and security teams.

**Education:**
- MS in Guidance & Counseling, De La Salle University
- BS in Psychology, Assumption College

**Certifications:**
- Certified Lean Six Sigma Black Belt
- Certified ScrumMaster (CSM) and Certified Scrum Product Owner (CSPO)
- Project Management Professional (PMP)
- Certified Professional in Health Information Management Systems (CPHIMS)

**Skills:**
- Agile project management, process improvement, electronic medical records, customer service, and strategic planning.

This summary encapsulates Matthew Baker's extensive experience and qualifications in project management and information technology, highlighting his leadership skills and successful outcomes in various roles.",White,Male,Matthew,Baker,Republican,1,Yes
68,INFORMATION-TECHNOLOGY,"**Summary of Jermaine Jackson's Resume**

**Contact Information:**
- Name: Jermaine Jackson (He/him)
- Email: jermaine.jackson@yahoo.com

**Profile:**
Jermaine is a motivated IT and Cybersecurity professional with strong managerial and customer service skills. He has excellent communication abilities and a proven track record in problem-solving and achieving results in high-pressure environments. He is a successful team leader and mentor, dedicated to both personal and subordinate development. Jermaine possesses superior knowledge in INFOSEC/NETOPS techniques, financial control, and security management, with a thorough understanding of relevant regulations and processes.

**Security Clearance:**
- TOP SECRET (SCI) with CI Polygraph

**Professional Experience:**
1. **Branch Chief Information Technology Specialist** (07/2014 - Present)
   - Oversees multiple enterprise-level IT programs for the Headquarters Air Force (HAF).
   - Acts as a senior technical advisor, managing relationships with various stakeholders and resolving major IT issues.

2. **Information Technology Specialist (INFOSEC/NETOPS)** (08/2009 - 07/2014)
   - Developed operations plans for cyber warfare and collaborated with government partners on Global Information Grid operations.
   - Provided recommendations for cyber defense and coordinated with international partners on cyber requirements.

3. **Senior Technical Analyst** (09/2006 - 08/2009)
   - Led digital media projects and defined requirements for electronic publishing systems across the Air Force.
   - Established policies for the Air Force Electronic Publishing Program.

4. **IT Specialist** (08/1998 - 09/2006)
   - Managed computer support and budget execution for the Air National Guard.
   - Provided technical direction for hardware and software acquisition.

**Education:**
- M.S. in Public Administration, Government Law, Sul Ross University
- B.S. in Psychology, Education, Morgan State University

**Specialized Training:**
- Security+ Certified
- Cyber 200 Advanced Continuing Education Course
- Basic Computer Operations Planner's Course
- DISA Action Officers Course
- DOD Information Assurance Boot Camp

**Skills:**
- Expertise in project management, systems analysis, and IT security.
- Strong communication skills, both written and oral.
- Proficient in cost analysis, procurement, and technical direction in IT environments.

This summary highlights Jermaine's extensive experience in IT and cybersecurity, his leadership capabilities, and his educational background, making him a strong candidate for challenging positions in the field.",African_American,Male,Jermaine,Jackson,Republican,1,Yes
69,INFORMATION-TECHNOLOGY,"**Resume Summary for Tyrone Jones**

**Contact Information:**
- Name: Tyrone Jones (He/him)
- Email: tyrone.jones@yahoo.com

**Professional Summary:**
Versatile and analytical IT Specialist with extensive experience in both large institutions and entrepreneurial settings. Known for creativity and persistence in problem-solving, with a strong ability to lead data-driven teams and effectively communicate results.

**Experience:**

1. **Information Technology Consultant, Managing Member**  
   *January 2017 - Present*  
   - Collaborated with product designers and managers to enhance user interactions in applications.
   - Developed new products and features, provided technical support, and conducted diagnostics.

2. **Chief Technology Officer, Partner**  
   *August 2015 - January 2017*  
   - Re-branded a dealership and launched an eCommerce website.
   - Managed a team of over 15 staff, streamlined sales and service processes, and secured corporate partnerships.

3. **CTO, Partner**  
   *May 2012 - August 2015*  
   - Delivered IT solutions for small to medium-sized businesses in the New York metro area, including network design and remote support.

4. **IT Manager**  
   *August 2010 - May 2012*  
   - Led a team of ten IT support staff, developed IT policies, and successfully migrated users to cloud-based email services.

**Education:**
- **BS in Print Production, Graphic Design, Computer Science**  
  St. John's University, 1993

**Technical Skills:**
- Proficient in Active Directory, eCommerce, IT support, network design, Microsoft Exchange, and various digital media tools.

This summary highlights Tyrone's key qualifications, experience, and skills relevant to potential employers in the IT field.",African_American,Male,Tyrone,Jones,Democratic,1,Yes
70,INFORMATION-TECHNOLOGY,"**Meredith Kelly**  
Email: meredith.kelly@yahoo.com  

**Executive Profile:**  
Meredith is a strong leader with exceptional interpersonal skills and a positive attitude. She excels in managing teams, coordinating tasks, and adapting to changing priorities. She is organized, detail-oriented, and a self-starter with a focus on productivity and performance improvements.

**Key Skills:**  
- Technology Optimization  
- Budgeting & Operational Cost Management  
- Team-Building, Training & Leadership  
- Project Management  
- IT Security  
- Vendor Relations  
- Data Center Operations  
- Market Data & Trading Systems  

**Technical Proficiencies:**  
- Operating Systems: Windows 7, XP, Server 2003/2008/2013  
- Microsoft Active Directory, SharePoint, Exchange Server  
- Market Data Systems: Bloomberg, FactSet, Fidessa, Reuters, NASDAQ Trader  

**Professional Experience:**  

**Senior - Information Technology**  
*Company Name, City, State* (08/2014 - 09/2015)  
- Led IT operations for a global trading firm, managing front and back office systems.  
- Coordinated office relocations and hardware refreshes, saving $1.5M through VM implementation.  
- Managed data center operations and disaster recovery plans.  

**Chief Information Officer**  
*Company Name, City, State* (01/2006 - 08/2014)  
- Oversaw technology strategy and support for an institutional trading firm.  
- Established policies for hardware/software rollouts and managed vendor contracts.  
- Implemented disaster recovery and business continuity plans.  

**IT Support Manager**  
*Company Name, City, State* (02/2001 - 06/2006)  
- Managed upgrades for market data software and hardware across branch offices.  
- Coordinated Microsoft Exchange email system upgrades and managed backups.  

**Education:**  
B.S. in Computer Science, Montclair State University (1999)  

Meredith's extensive experience in IT management within the financial services sector, combined with her leadership skills and technical expertise, positions her as a valuable asset for organizations seeking to enhance their technology infrastructure and operations.",White,Female,Meredith,Kelly,Republican,1,Yes
71,INFORMATION-TECHNOLOGY,"**Resume Summary for Brad Murphy**

**Contact Information:**
- Name: Brad Murphy (He/him)
- Email: brad.murphy@yahoo.com

**Professional Highlights:**
- Extensive experience with Microsoft Windows Operating Systems (95, 98, 2000, ME, XP, 7) and various applications including Microsoft Active Directory, SAP, CRM, ERP, Oracle, and more.
- Strong skills in business process improvement, cost-benefit analysis, forecasting, advanced Excel modeling, and project management.
- Excellent communication, problem-solving, and critical thinking abilities.

**Professional Experience:**

1. **Information Technology Help Desk Specialist**  
   *August 2014 - Present*  
   - Diagnose and resolve technical issues via phone and email, maintaining detailed documentation.
   - Proficient in customer service and technical communication, managing a fast-paced environment.

2. **Quality Assurance IT Analyst**  
   *September 2011 - January 2014*  
   - Established quality assurance processes and metrics for IT operations.
   - Utilized advanced Excel for data analysis and reporting, and trained team members in quality tools.

3. **Business Operations Analyst / Metrics Analyst**  
   *September 2008 - January 2011*  
   - Provided detailed reporting and metrics to executive management, utilizing SAP and SharePoint.
   - Supported supply chain operations and assisted in procurement duties.

4. **Customer Service Professional**  
   *March 2007 - August 2008*  
   - Managed customer inquiries and order issues using SAP/CRM and Remedy tools, ensuring customer satisfaction.

**Education:**
- BBA in Business Administration, 2015  
  Sam Houston State University

**Skills:**
- Proficient in Microsoft Office Suite, SAP, CRM, and various IT applications.
- Strong analytical skills with experience in data reporting and process improvement.
- Effective team leadership and mentoring capabilities.

This summary encapsulates Brad Murphy's qualifications, emphasizing his IT expertise, analytical skills, and customer service experience, making him a strong candidate for roles in IT support, business analysis, or quality assurance.",White,Male,Brad,Murphy,Republican,1,Yes
72,INFORMATION-TECHNOLOGY,"**Resume Summary for Anne Sullivan**

**Contact Information:**
- Email: anne.sullivan@yahoo.com

**Career Overview:**
- Experienced Systems Analyst with a strong background in government, maritime, forestry, and research sectors. 
- Expertise in systems applications, disaster recovery planning, and customer service (remote, phone, and in-person).

**Key Qualifications:**
- Excellent communication and interpersonal skills.
- Proficient in adapting technology to meet business needs.
- Technical skills include MS SharePoint, MS Access, MS Office, Adobe Suite, and various operating systems (Windows, Linux, Mac).

**Professional Experience:**
1. **Information Technology Specialist (Web)**  
   *Forest Service, 08/2013 - 02/2016*  
   - Planned and coordinated web services and training for the Climate Change Resource Center.
   - Developed training guides and established a prototype site for web team training.

2. **Computer Assistant**  
   *Forest Service, 03/2010 - 08/2013*  
   - Managed internet/intranet sites and provided training on SharePoint.
   - Converted print publications to eBook format.

3. **Computer Department Intern**  
   *Camas School District, 09/2008 - 06/2009*  
   - Designed a web-based asset inventory system and assisted with technology deployment.

4. **Database Intern**  
   *Naturopathic Clinic, 06/2008 - 08/2009*  
   - Created a patient tracking system using MS Access.

5. **Office/Building Manager**  
   *Church, 01/2005 - 10/2005*  
   - Managed office operations and coordinated events.

6. **Geek Squad Tech**  
   *Best Buy, 10/2004 - 12/2004*  
   - Assisted customers with technical issues and computer setups.

7. **Marine Science Technician, E-6**  
   *U.S. Coast Guard, 11/1984 - 05/2004*  
   - Provided technical support and training across multiple Coast Guard campuses.

**Education:**
- **Master of Science in Management and Organizational Leadership**  
  Warner Pacific University, 08/2015

- **Bachelor of Science in Technology**  
  Eastern Washington University, 06/2009

**Certifications:**
- IL Foundation, New Horizons, 2016

**Additional Skills:**
- Web and Content Management Systems, team collaboration, problem-solving, and research.

**Accomplishments:**
- Recognized by the Forest Service for developing publishing innovations and providing exceptional computer assistance.
- Key developer of a widely adopted Merchant Mariner database for the U.S. Coast Guard. 

This summary highlights Anne Sullivan's relevant experience, skills, and accomplishments, making it suitable for potential employment opportunities.",White,Female,Anne,Sullivan,Republican,1,Yes
73,INFORMATION-TECHNOLOGY,"**Resume Summary for Laurie Baker**

**Contact Information:**
- Name: Laurie Baker (She/her)
- Email: laurie.baker@yahoo.com

**Professional Summary:**
Laurie Baker is a Senior Information Technology Professional with over 15 years of experience in managing complex IT operations and data centers. She is a resourceful thinker and methodical problem solver, proficient in enterprise technology solutions. Laurie is a decisive leader focused on results, details, and is fully bilingual in English and Spanish.

**Core Qualifications:**
- Expertise in IBM Enterprise z System & x Servers, Microsoft Windows, VMWare ESX, and Cloud Computing.
- Proficient in various operating systems (Microsoft Windows, z/OS, zVM, AX, SUSE Linux) and databases (SQL, DB2, ORACLE, ADABAS).
- Skilled in tools such as Office, Project, Visio, SharePoint, and SolarWinds Orion.
- Strong knowledge of communication and security technologies (Frame Relay, MPLS, CSCO, Fortinet).

**Professional Experience:**

1. **Information Technology Bureau Deputy Director**  
   *Company Name, City, State*  
   *January 2010 - Present*  
   - Oversee IT infrastructure and operations, managing a team of 140 contractors and employees.
   - Responsible for a data network serving 9,300 users across 250 sites.
   - Evaluated and implemented 53 IT projects.

2. **Information Technology Director**  
   *Company Name, City, State*  
   *October 2009 - January 2010*  
   - Provided technical leadership for a data center serving 900 employees.
   - Developed a technological portfolio for IT projects in Vocational Rehabilitation Administration.

3. **Senior IT Project Manager**  
   *Company Name, City, State*  
   *July 2004 - August 2009*  
   - Managed a multimillion-dollar Monitoring and Controlling System for water treatment facilities.

4. **IT Business Consultant**  
   *Company Name, City, State*  
   *January 2003 - June 2004*  
   - Assisted in network and voice integration for multiple medical centers.

5. **Professor**  
   *Company Name, City, State*  
   *January 2003 - June 2003*  
   - Taught courses in Optical Networking and System Analysis and Design.

6. **Professor**  
   *Company Name, City, State*  
   *September 1999 - August 2003*  
   - Taught graduate courses in Data Communication, Networks, and Relational Databases.

**Education:**
- Ph.D. in Organization and Management, Capella University
- Educational Computing, Inter American University
- BSBA in Finance & Computers, University of Puerto Rico

**Languages:**
- Fully bilingual in English and Spanish.

**Awards & Honors:**
- Computerworld Honors Award Laureate Medal (April 2001)
- Achievement Award from the Chamber of Representatives of Puerto Rico (June 2000)
- ATP Distinguished Information Science Award in the Government Sector (October 2000)

**Skills:**
- Strong background in application development, project management, technical management, and performance management. 

This summary highlights Laurie's extensive experience and qualifications in IT management, making her a strong candidate for senior roles in the field.",White,Female,Laurie,Baker,Democratic,1,Yes
74,INFORMATION-TECHNOLOGY,"**Resume Summary for Aisha Jones**

**Contact Information:**
- Name: Aisha Jones (She/her)
- Email: aisha.jones@yahoo.com

**Professional Summary:**
Aisha Jones is a skilled Drupal developer with five years of experience in both frontend and backend development, specializing in site building and theming. She has a proven track record of delivering high-quality, secure, and functional websites, particularly for the NYSED Redesign Project, utilizing Drupal 7 and 8. Aisha is recognized for her strong problem-solving abilities and project management skills.

**Core Qualifications:**
- Proficient in Drupal 7 and 8 development
- Expertise in Drupal Ajax and jQuery
- Knowledgeable in version management systems
- Strong analytical and problem-solving skills
- Ability to manage multiple projects simultaneously

**Technical Skills:**
- **Languages:** C++, Java, JavaScript, PHP, Python, AJAX
- **Databases:** SQL, PL/SQL, Oracle Database
- **Markup Languages:** HTML, HTML5, CSS, CSS3
- **Methodologies:** UML, Design Patterns
- **IDE:** Oracle JDeveloper, Eclipse, Microsoft Visual Studio
- **Frameworks:** Drupal, Apache Struts
- **Operating Systems:** Windows, OS X, UNIX
- **Testing Tools:** Selenium, Behat

**Professional Experience:**
1. **Information Technology Specialist (Drupal Dev)**
   - Company Name, City, State (08/2015 - Present)
   - Lead developer for NYSED.GOV redesign, responsible for site architecture, data migration, and custom theme development.
   - Streamlined content authoring processes and provided support for webmasters.

2. **Information Technology Specialist II**
   - Company Name, City, State (09/2013 - 08/2015)
   - Developed IT systems and business intelligence reports, collaborating with stakeholders to meet their needs.

3. **Intern Application Developer**
   - Company Name, City, State (01/2013 - 06/2013)
   - Maintained support systems and developed program logic for applications.

4. **Intern iOS Developer**
   - Company Name, City, State (08/2012 - 12/2012)
   - Designed and built iOS applications, ensuring performance and quality.

5. **Assistant Store Supervisor / Supervisor of Footwear Department**
   - Company Name, City, State (02/2008 - 09/2013)

**Education:**
- Bachelor of Science in Computer Science, City College of New York (2013)

**Volunteer Experience:**
- IT Chair of the IT Committee Board, Employees Association (05/2016 – Present)
   - Maintains the committee's website and trains members on technology tools.

This summary highlights Aisha's relevant experience, skills, and contributions, making it suitable for potential employers looking for a qualified Drupal developer.",African_American,Female,Aisha,Jones,Republican,1,Yes
75,INFORMATION-TECHNOLOGY,"**Summary of Darnell Robinson's Resume**

**Contact Information:**
- Name: Darnell Robinson (He/him)
- Email: darnell.robinson@yahoo.com

**Executive Profile:**
- Over 20 years of experience in IT leadership at Fortune 500 companies.
- First leader of SAP Center of Excellence at Schering-Plough, driving business process and technology re-engineering.
- Strong business and technology acumen with excellent collaborative and communication skills.
- Experienced in RFP development, vendor selection, and delivering investment returns.
- Proficient in intercultural business communication and remote management of global teams.

**Professional Experience:**
1. **Head, Information Technology and Information Center** (March 2015 - Present)
   - Leadership of GMS Information Center focused on high-value analytics for manufacturing.

2. **Director, Supply Chain and Logistics Information Technology** (Oct 2010 - Mar 2015)
   - Established supply chain technology direction and advanced analytical capabilities.
   - Led transformational projects in demand planning, supply planning, and inventory optimization.

3. **Senior Director, COMET Program** (Nov 2009 - Oct 2010)
   - Managed global COMET program delivery in procurement and expense management.

4. **Director, SAP Center of Excellence** (May 2005 - Nov 2009)
   - Managed a $15MM budget and 75 FTEs; led SAP deployment and integration efforts across regions.

5. **Director, Supply Chain Systems** (Jan 2002 - May 2005)
   - Implemented SAP for US Commercial operations, enhancing order and warehouse management.

6. **Manager, Commercial and Field Force Systems** (Apr 1998 - Jan 2002)
   - Led web-based solutions for field forces, including CRM and expense management systems.

7. **Manager, Service Delivery Systems** (Apr 1997 - May 1998)
   - Implemented call center solutions and support systems for disease management programs.

8. **Manager, Client Services Systems** (Feb 1994 - Apr 1997)
   - Oversaw marketing and client services applications and portfolio accounting systems.

9. **Project Manager** (Jan 1992 - Feb 1994)
   - Led implementation of a cash management system for treasury operations.

10. **PC Coordinator** (Jan 1990 - Jan 1992)
    - Provided day-to-day support for PC hardware and software.

**Education:**
- MBA, University of Maryland, 2003
- MS in Computer Science, New Jersey Institute of Technology, 1994
- BS in Computer Science, New Jersey Institute of Technology, 1990

**Skills:**
- SAP, Business Process Design, Dispersed Team Management

This summary highlights Darnell Robinson's extensive experience in IT leadership, particularly in SAP and supply chain management, along with his educational background and key skills.",African_American,Male,Darnell,Robinson,Republican,1,Yes
76,INFORMATION-TECHNOLOGY,"**Resume Summary for Laurie Baker**

**Contact Information:**
- Name: Laurie Baker (She/her)
- Email: laurie.baker@yahoo.com

**Executive Profile:**
Laurie Baker is a high-energy, results-oriented Chief Information Officer with extensive global experience in managing complex IT environments and cross-cultural teams. She excels in aligning IT strategies with key company initiatives.

**Key Skills:**
- Strategic Planning
- Project and Program Management
- Change Implementation
- Team Leadership
- Customer Relations
- Risk Mitigation
- Technology Architecture

**Core Accomplishments:**
- Successfully managed large-scale IT projects, ensuring timely delivery and budget adherence.
- Developed and implemented comprehensive project plans, enhancing operational efficiency.
- Designed cutting-edge technology infrastructures with robust disaster recovery plans.
- Established the first IT Steering Committee for strategic planning and project prioritization.
- Achieved significant cost savings and improved self-sufficiency by building an in-house IT team.

**Professional Experience:**
1. **Senior Vice President of Global Information Technology** (06/2004 - Present)
   - Oversaw global IT operations with a team of 70, achieving $2.5 million in annual savings by reducing reliance on consultants.
   - Played a key role in M&A activities, ensuring successful system migrations and technology integrations.

2. **Director of Information Technology** (01/2002 - 06/2004)
   - Managed a large ERP implementation, restructuring technical infrastructure and leading a team of 20 IT professionals.

3. **Practice Director** (01/1995 - 01/2002)
   - Managed projects with budgets ranging from $500K to $10M, consistently delivering under budget and ahead of schedule.

4. **Information Systems Director** (01/1993 - 01/1995)
   - Directed business applications and technical operations for a large manufacturing company, implementing Oracle Financials and improving reporting accuracy.

5. **Information Systems Director** (01/1990 - 01/1993)
   - Led corporate-wide technology projects, enhancing supply chain capabilities and customer service through new systems.

6. **Information Systems & Technology Manager** (01/1985 - 01/1990)
   - Managed the implementation of ERP systems and improved inventory control processes.

7. **Senior Systems Analyst** (01/1984 - 01/1985)
   - Developed distribution and replenishment systems for the retail industry.

**Education:**
- B.S. in Computer Science, University of Texas at El Paso (1983)

**Languages:**
- Bilingual in English and Spanish

**Additional Skills:**
- Strong understanding of IT planning, project management, and human resource management principles.
- Proven leadership and ability to prioritize effectively to meet organizational goals. 

Laurie Baker's extensive experience and proven track record in IT leadership make her a valuable asset for organizations seeking to enhance their technology strategies and operations.",White,Female,Laurie,Baker,Republican,1,Yes
